Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping_Delay,Profit_Margin,Revenue_per_Unit,Profit_per_Unit,Discounted_Price,Log_Sales,Log_Profit,Sales_Prop_by_Category,Order_Year,Order_Month,Order_Weekday
314,CA-2014-120887,2014-09-27,2014-10-03,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Hackensack,New Jersey,7601,East,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",87.53999999999999,3,0.0,37.6422,6,0.43000000000000005,29.179999999999996,12.547400000000001,87.53999999999999,4.483454427303995,3.6543449435413407,0.00011797846920511137,2014,9,Saturday
315,CA-2014-167850,2014-08-09,2014-08-16,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Saint Petersburg,Florida,33710,South,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,178.38400000000001,2,0.2,22.297999999999973,7,0.12499999999999985,89.19200000000001,11.148999999999987,142.70720000000003,5.18952875947123,3.148367519977584,0.0002133386827783201,2014,8,Saturday
316,CA-2014-167850,2014-08-09,2014-08-16,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Saint Petersburg,Florida,33710,South,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,15.552000000000003,3,0.2,5.4432,7,0.3499999999999999,5.184000000000001,1.8144,12.441600000000003,2.806506940443242,1.8630253111150528,2.1628626929649857e-05,2014,8,Saturday
317,CA-2014-164259,2014-12-28,2014-12-30,First Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.13600000000001,4,0.2,8.674399999999995,2,0.08749999999999994,24.784000000000002,2.1685999999999988,79.30880000000002,4.606529262025722,2.2694832214889282,0.00013787137083961986,2014,12,Sunday
318,CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,135.882,1,0.1,24.156800000000004,5,0.1777777777777778,135.882,24.156800000000004,122.2938,4.919119240815592,3.2251282377338746,0.00018312943057492514,2014,11,Tuesday
319,CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,TEC-MA-10002927,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98,2,0.0,1995.99,5,0.5,1995.99,997.995,3991.98,8.292293098285338,7.599396325892011,0.00477421604447371,2014,11,Tuesday
320,CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,275.94,6,0.0,80.0226,5,0.29,45.99,13.3371,275.94,5.623800876226568,4.394728128101412,0.0003300109658144769,2014,11,Tuesday
321,CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360.0,4,0.0,129.6,5,0.36,90.0,32.4,360.0,5.8888779583328805,4.8721392168423305,0.00043054268208020467,2014,11,Tuesday
322,CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,1,0.0,13.070999999999998,5,0.29999999999999993,43.57,13.070999999999998,43.57,3.7970609869584644,2.6441159418061186,6.059408920555839e-05,2014,11,Tuesday
323,CA-2014-156601,2014-09-19,2014-09-24,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Long Beach,California,90805,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,7.16,2,0.0,3.58,5,0.5,3.58,1.79,7.16,2.0992441689760155,1.5216989981260935,9.957624023681388e-06,2014,9,Friday
324,CA-2016-162138,2016-04-23,2016-04-27,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Hesperia,California,92345,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,251.52,6,0.2,81.744,4,0.325,41.92,13.624,201.216,5.5314904534994245,4.415751504075502,0.00034979631207211493,2016,4,Saturday
325,CA-2016-162138,2016-04-23,2016-04-27,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Hesperia,California,92345,West,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,99.99,1,0.0,34.9965,4,0.35,99.99,34.9965,99.99,4.6150215020384655,3.5834217115075013,0.00011958322994777684,2016,4,Saturday
326,CA-2017-153339,2017-11-03,2017-11-05,Second Class,DJ-13510,Don Jones,Corporate,United States,Murfreesboro,Tennessee,37130,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.991999999999999,1,0.2,0.999499999999999,2,0.06249999999999994,15.991999999999999,0.999499999999999,12.7936,2.832742645059528,0.6928971493047354,2.155256659273636e-05,2017,11,Friday
327,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,290.898,3,0.4,-67.8762,2,-0.2333333333333333,96.96600000000001,-22.6254,174.5388,5.676404426175068,,0.0003479000142549094,2016,8,Tuesday
328,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.224000000000004,2,0.2,3.3889999999999993,2,0.062499999999999986,27.112000000000002,1.6944999999999997,43.379200000000004,4.0113976414011745,1.4791014107060967,7.541092249442732e-05,2016,8,Tuesday
329,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,786.744,4,0.3,-258.5016000000001,2,-0.3285714285714287,196.686,-64.62540000000003,550.7207999999999,6.669173163978736,,0.0010603021793043883,2016,8,Tuesday
330,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24000000000001,10,0.2,33.83099999999999,2,0.33749999999999986,10.024000000000001,3.383099999999999,80.19200000000001,4.617493935676923,3.550507794847184,0.00013940673633153946,2016,8,Tuesday
331,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.76400000000001,6,0.7,-27.693600000000004,2,-0.7333333333333333,6.294000000000001,-4.615600000000001,11.329200000000005,3.6574919808723036,,5.251951307685811e-05,2016,8,Tuesday
332,US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,82.8,2,0.4,-20.700000000000003,4,-0.25000000000000006,41.4,-10.350000000000001,49.68,4.428433007488037,,9.902481687844708e-05,2016,4,Monday
333,US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,20.724000000000004,2,0.7,-13.815999999999995,4,-0.6666666666666663,10.362000000000002,-6.907999999999998,6.217200000000002,3.078417640172599,,2.882148048418619e-05,2016,4,Monday
334,US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896000000000001,3,0.7,-3.427199999999999,4,-0.6999999999999997,1.6320000000000003,-1.1423999999999996,1.4688000000000005,1.7742741548870355,,6.809012181556437e-06,2016,4,Monday
335,CA-2015-137946,2015-09-01,2015-09-04,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,4.752000000000001,1,0.2,1.6037999999999997,3,0.33749999999999986,4.752000000000001,1.6037999999999997,3.8016000000000005,1.7495476204187457,0.9569719164811595,6.608747117393012e-06,2015,9,Tuesday
336,CA-2015-137946,2015-09-01,2015-09-04,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,2,0.2,335.99440000000004,3,0.35000000000000003,479.992,167.99720000000002,767.9872,6.867957759508069,5.820066313003612,0.0011480946836502312,2015,9,Tuesday
337,CA-2015-137946,2015-09-01,2015-09-04,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,14.368000000000002,4,0.2,4.489999999999998,3,0.31249999999999983,3.5920000000000005,1.1224999999999996,11.494400000000002,2.7322874254662555,1.7029282555214391,1.998200306875059e-05,2015,9,Tuesday
338,CA-2014-129924,2014-07-12,2014-07-17,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712000000000001,2,0.2,2.7956000000000003,5,0.3625,3.8560000000000003,1.3978000000000002,6.169600000000001,2.1647013856306594,1.3338425011174664,1.0725306769641184e-05,2014,7,Saturday
339,CA-2014-129924,2014-07-12,2014-07-17,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,San Francisco,California,94122,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,698.3520000000001,3,0.2,-17.458800000000053,5,-0.025000000000000074,232.78400000000002,-5.819600000000018,558.6816000000001,6.550154192019608,,0.0009411754618040662,2014,7,Saturday
340,CA-2015-128167,2015-06-22,2015-06-26,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Layton,Utah,84041,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4,0.0,2.3312,4,0.47,1.24,0.5828,4.96,1.7850704810772584,1.2033325994385127,6.89801887674018e-06,2015,6,Monday
341,CA-2014-122336,2014-04-13,2014-04-17,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10000122,Office Supplies,Art,Newell 314,17.856,4,0.2,1.1159999999999979,4,0.062499999999999875,4.464,0.27899999999999947,14.284800000000002,2.93683116563383,0.749527513996052,2.483286795626465e-05,2014,4,Sunday
342,CA-2014-122336,2014-04-13,2014-04-17,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,509.9700000000001,10,0.7,-407.9759999999999,4,-0.7999999999999996,50.99700000000001,-40.79759999999999,152.99100000000004,6.236310880065425,,0.0007092303803570947,2014,4,Sunday
343,CA-2014-122336,2014-04-13,2014-04-17,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,30.991999999999997,13,0.2,10.072399999999996,4,0.3249999999999999,2.384,0.7747999999999997,24.793599999999998,3.465485871544517,2.404455525390373,4.3101492142728154e-05,2014,4,Sunday
344,CA-2014-122336,2014-04-13,2014-04-17,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.928,12,0.4,8.39159999999999,4,0.11666666666666653,5.994,0.6992999999999991,43.1568,4.289472653063274,2.2398156727409644,8.602242787962489e-05,2014,4,Sunday
345,US-2015-120712,2015-12-20,2015-12-24,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Austin,Texas,78745,Central,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,88.80000000000001,4,0.2,-2.220000000000013,4,-0.025000000000000144,22.200000000000003,-0.5550000000000033,71.04,4.497584975308154,,0.00012349678956744516,2015,12,Sunday
346,CA-2017-169901,2017-06-15,2017-06-19,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,3,0.2,4.797600000000003,4,0.10000000000000006,15.991999999999999,1.5992000000000008,38.3808,3.8913303822030567,1.757444038812935,5.7376988098555275e-05,2017,6,Thursday
347,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.5600000000000005,3,0.0,3.0996000000000006,4,0.41000000000000003,2.52,1.0332000000000001,7.5600000000000005,2.1471001901536506,1.410889407975271,1.051391586857979e-05,2017,7,Saturday
348,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,24.56,2,0.0,11.543199999999999,4,0.47,12.28,5.771599999999999,24.56,3.241028629509334,2.5291786860641037,3.415631927676186e-05,2017,7,Saturday
349,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",12.96,2,0.0,4.1472,4,0.31999999999999995,6.48,2.0736,12.96,2.6361960973342264,1.6384528775026248,1.802385577470821e-05,2017,7,Saturday
350,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79,1,0.0,2.3086,2,0.34,6.79,2.3086,6.79,2.052840859882657,1.1965251391907787,8.120513364790528e-06,2016,9,Thursday
351,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56,2,0.0,11.543199999999999,2,0.47,12.28,5.771599999999999,24.56,3.241028629509334,2.5291786860641037,3.415631927676186e-05,2016,9,Thursday
352,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,3.048,1,0.2,1.0668,2,0.35,3.048,1.0668,2.4384,1.3982229319851645,0.7260015174308925,4.23894385812582e-06,2016,9,Thursday
353,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,49.12,4,0.0,23.086399999999998,2,0.47,12.28,5.771599999999999,49.12,3.9144201300278674,3.1816473658580757,6.831263855352372e-05,2016,9,Thursday
354,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4355.168000000001,4,0.2,1415.4295999999997,2,0.3249999999999999,1088.7920000000001,353.8573999999999,3484.134400000001,8.379348050802257,7.255894618070785,0.006056861103906205,2016,9,Thursday
355,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,388.70400000000006,6,0.2,-4.858800000000002,5,-0.012500000000000004,64.784,-0.8098000000000004,310.9632000000001,5.965387476597862,,0.0005238599827953349,2016,4,Friday
356,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",8.26,2,0.0,3.7996,5,0.46,4.13,1.8998,8.26,2.225704048658088,1.5685325811080968,1.1487426597151993e-05,2016,4,Friday
357,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",17.04,4,0.0,6.9864,5,0.41000000000000003,4.26,1.7466,17.04,2.8925915146344776,2.0777400950400784,2.3698032592671908e-05,2016,4,Friday
358,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4,5,0.0,15.823999999999998,5,0.45999999999999996,6.88,3.1647999999999996,34.4,3.5667118201397288,2.8228064384003986,4.7841098661262535e-05,2016,4,Friday
359,CA-2016-130001,2016-04-23,2016-04-28,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24000000000001,5,0.2,11.324999999999996,5,0.3124999999999998,7.248000000000002,2.2649999999999992,28.992000000000008,3.6173834524088666,2.5116297199287536,5.04000411477952e-05,2016,4,Saturday
360,CA-2017-155698,2017-03-08,2017-03-11,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,South,OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,8,0.0,168.4384,3,0.26,80.98,21.0548,647.84,6.475186153181914,5.1324894389378795,0.0009009702719974512,2017,3,Wednesday
361,CA-2017-155698,2017-03-08,2017-03-11,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,South,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0.0,9.936,3,0.48000000000000004,10.35,4.968,20.7,3.077312260546414,2.3920600994216485,2.878810297349228e-05,2017,3,Wednesday
362,CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0.0,9.936,6,0.48000000000000004,10.35,4.968,20.7,3.077312260546414,2.3920600994216485,2.878810297349228e-05,2017,9,Monday
363,CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,488.646,3,0.1,86.8704,6,0.17777777777777778,162.882,28.9568,439.7814,6.193682681033058,4.475863001676746,0.0006585527423258038,2017,9,Monday
364,CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,OFF-AR-10003732,Office Supplies,Art,Newell 333,5.56,2,0.0,1.4455999999999998,6,0.25999999999999995,2.78,0.7227999999999999,5.56,1.8809906029559977,0.8942904915944876,7.732456644087782e-06,2017,9,Monday
365,CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,8,0.0,20.7328,6,0.44000000000000006,5.89,2.5916,47.12,3.873697891106478,3.078822640086089,6.350406064593155e-05,2017,9,Monday
366,CA-2014-123344,2014-09-24,2014-09-29,Standard Class,JD-16060,Julia Dunbar,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0.0,8.478399999999993,5,0.039999999999999966,52.99,2.1195999999999984,211.96,5.361104354646802,2.2490155256512874,0.000294779048611663,2014,9,Wednesday
367,CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,23.2,4,0.0,10.44,0,0.45,5.8,2.61,23.2,3.186352633162641,2.437115985951652,3.2264927004107294e-05,2016,10,Friday
368,CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.36,2,0.0,0.14719999999999978,0,0.01999999999999997,3.68,0.07359999999999989,7.36,2.1234584270966104,0.13732419086321868,1.0235769946130589e-05,2016,10,Friday
369,CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,104.79,7,0.0,29.341200000000008,0,0.2800000000000001,14.97,4.191600000000001,104.79,4.661455996998683,3.4125065248851056,0.00014573455606725876,2016,10,Friday
370,CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92,4,0.0,271.41920000000005,0,0.26,260.98,67.85480000000001,1043.92,6.951695606444503,5.607342056372934,0.0014069006576719202,2016,10,Friday
371,CA-2017-104745,2017-05-29,2017-06-04,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,78550,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,25.920000000000005,5,0.2,9.396,6,0.36249999999999993,5.184000000000001,1.8792000000000002,20.736000000000004,3.2928695047765273,2.341421116779244,3.604771154941643e-05,2017,5,Monday
372,CA-2017-104745,2017-05-29,2017-06-04,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,78550,Central,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,53.42400000000001,3,0.2,4.674600000000002,6,0.08750000000000002,17.808000000000003,1.5582000000000005,42.73920000000001,3.99680523304276,1.736000076301814,7.429833880463052e-05,2017,5,Monday
373,US-2014-119137,2014-07-23,2014-07-27,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.160000000000002,5,0.7,-5.712,4,-0.6999999999999998,1.6320000000000003,-1.1423999999999999,2.448000000000001,2.214846178686039,,1.1348353635927394e-05,2014,7,Wednesday
374,US-2014-119137,2014-07-23,2014-07-27,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,1023.9360000000001,8,0.2,179.1887999999999,4,0.17499999999999988,127.99200000000002,22.398599999999988,819.1488000000002,6.932385450598721,5.194005190079497,0.0012245781992179904,2014,7,Wednesday
375,US-2014-119137,2014-07-23,2014-07-27,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,OFF-AR-10000658,Office Supplies,Art,Newell 324,9.24,1,0.2,0.9239999999999999,4,0.09999999999999999,9.24,0.9239999999999999,7.392,2.3263016196113617,0.6544063522435147,1.2850341617153078e-05,2014,7,Wednesday
376,US-2014-119137,2014-07-23,2014-07-27,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,479.04,10,0.2,-29.940000000000012,4,-0.06250000000000003,47.904,-2.994000000000001,383.232,6.17386943376324,,0.0005729087956213923,2014,7,Wednesday
377,US-2016-134656,2016-09-28,2016-10-01,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Quincy,Illinois,62301,Central,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,99.13600000000001,4,0.2,30.979999999999993,3,0.3124999999999999,24.784000000000002,7.744999999999998,79.30880000000002,4.606529262025722,3.465110707405808,0.00013787137083961986,2016,9,Wednesday
378,US-2017-134481,2017-08-27,2017-09-01,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,Franklin,Massachusetts,2038,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",1488.4239999999998,7,0.3,-297.6847999999998,5,-0.19999999999999993,212.63199999999998,-42.526399999999974,1041.8967999999998,7.306144747018076,,0.002005962817547963,2017,8,Sunday
379,CA-2015-130792,2015-04-28,2015-05-05,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,8.651999999999997,3,0.8,-20.332200000000007,7,-2.3500000000000014,2.883999999999999,-6.777400000000003,1.730399999999999,2.267165147762785,,1.2032592605152422e-05,2015,4,Tuesday
380,CA-2015-130792,2015-04-28,2015-05-05,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Houston,Texas,77095,Central,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,23.832,3,0.2,2.6810999999999954,7,0.11249999999999981,7.944,0.8936999999999985,19.0656,3.2121331440008083,1.3032116205587134,3.3143868119046766e-05,2015,4,Tuesday
381,CA-2015-130792,2015-04-28,2015-05-05,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.175999999999998,4,0.8,-18.87280000000001,7,-1.550000000000001,3.0439999999999996,-4.718200000000002,2.435199999999999,2.578396992875339,,1.6933523758707343e-05,2015,4,Tuesday
382,CA-2016-134775,2016-10-28,2016-10-29,First Class,AS-10285,Alejandro Savely,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,50.96,7,0.0,25.48,1,0.5,7.28,3.64,50.96,3.9504741918023987,3.2763897310688073,7.087158104005637e-05,2016,10,Friday
383,CA-2016-134775,2016-10-28,2016-10-29,First Class,AS-10285,Alejandro Savely,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,3,0.2,17.3376,1,0.35,16.512,5.7791999999999994,39.628800000000005,3.922685953596399,2.9089535967602975,6.889118207221805e-05,2016,10,Friday
